Part_ID,Session,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct,Verb_Freq_Std,Lang_Group,Interface,Timing,Months_Std
H40,1,L2L 7th/8th,7,NA,155,4,4,NA,8,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,Sinhala,Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,8,0.5,2.2596221679274593,L2L,No,Late,NA
H40,1,L2L 7th/8th,7,NA,155,4,4,NA,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,Sinhala,Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,8,0.5,-0.6902038888145166,L2L,No,Late,NA
H40,1,L2L 7th/8th,7,NA,155,4,4,NA,8,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,Sinhala,Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,8,0.5,-0.2325755479161131,L2L,No,Late,NA
H40,1,L2L 7th/8th,7,NA,155,4,4,NA,8,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,Sinhala,Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,8,0.5,-0.7721586948369437,L2L,No,Late,NA
H40,1,L2L 7th/8th,7,NA,155,4,4,NA,8,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,Sinhala,Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,8,0.5,-0.3374627697277557,L2L,No,Late,NA
H40,1,L2L 7th/8th,7,NA,155,4,4,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,Sinhala,Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,8,0.5,-0.6292542272779017,L2L,No,Late,NA
H40,1,L2L 7th/8th,7,NA,155,4,4,NA,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,Sinhala,Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,8,0.5,-0.5486891223658458,L2L,No,Late,NA
H63,1,L2L 7th/8th,7,13,156,2,4,7,7,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,"Mandarin, Cantonese, Malay, Romanian",Yes,Yes,Yes,0.05739448061548743,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H63,1,L2L 7th/8th,7,13,156,2,4,7,7,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,"Mandarin, Cantonese, Malay, Romanian",Yes,Yes,Yes,0.05739448061548743,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H63,1,L2L 7th/8th,7,13,156,2,4,7,7,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,"Mandarin, Cantonese, Malay, Romanian",Yes,Yes,Yes,0.05739448061548743,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H63,1,L2L 7th/8th,7,13,156,2,4,7,7,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,"Mandarin, Cantonese, Malay, Romanian",Yes,Yes,Yes,0.05739448061548743,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H63,1,L2L 7th/8th,7,13,156,2,4,7,7,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,"Mandarin, Cantonese, Malay, Romanian",Yes,Yes,Yes,0.05739448061548743,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H63,1,L2L 7th/8th,7,13,156,2,4,7,7,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,"Mandarin, Cantonese, Malay, Romanian",Yes,Yes,Yes,0.05739448061548743,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H63,1,L2L 7th/8th,7,13,156,2,4,7,7,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,"Mandarin, Cantonese, Malay, Romanian",Yes,Yes,Yes,0.05739448061548743,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H63,1,L2L 7th/8th,7,13,156,2,4,7,7,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,"Mandarin, Cantonese, Malay, Romanian",Yes,Yes,Yes,0.05739448061548743,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H67,1,L2L 7th/8th,7,13,160,2,4,3,8,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,Gujarati,Yes,Yes,No,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H67,1,L2L 7th/8th,7,13,160,2,4,3,8,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,Gujarati,Yes,Yes,No,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H67,1,L2L 7th/8th,7,13,160,2,4,3,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,Gujarati,Yes,Yes,No,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H67,1,L2L 7th/8th,7,13,160,2,4,3,8,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,Gujarati,Yes,Yes,No,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H67,1,L2L 7th/8th,7,13,160,2,4,3,8,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,Gujarati,Yes,Yes,No,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H67,1,L2L 7th/8th,7,13,160,2,4,3,8,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,Gujarati,Yes,Yes,No,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H67,1,L2L 7th/8th,7,13,160,2,4,3,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,Gujarati,Yes,Yes,No,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H67,1,L2L 7th/8th,7,13,160,2,4,3,8,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,Gujarati,Yes,Yes,No,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
